web_scraper_order,web_scraper_start_url,containers,area,price,address,image_link
"1765215610-80","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-253m-sacre-coeur3-5588906","253","200 000 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215612-107","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-sebikotane-3246762","","3 000 000 CFA","Diamniadio, Sénégal",""
"1765215615-128","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-thies-5616414","225","5 000 000 CFA","Thies, Sénégal",""
"1765215616-81","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-niague-5631999","200","8 000 000 CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215618-108","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-zac-mbao-3246957","150 m2","16 000 000 CFA","Rufisque, Sénégal",""
"1765215620-129","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-thies-5616441","200","2 000 000 CFA","Thies, Sénégal",""
"1765215621-82","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-niaga-5632007","200","8 000 000 CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215624-109","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-toubab-dialao-3246963","225","6 500 000 CFA","Toubab Dialao, Sénégal",""
"1765215626-130","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-5000m-ngaparou-5575534","5000","135 000 CFA","Ngaparou, Sénégal",""
"1765215627-83","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-nguekhokh-5632215","225 m2","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215630-110","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-mbour-3246996","200","3 000 000 CFA","Mbour, Sénégal",""
"1765215631-131","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-7ha-sindia-5575553","70000","35 000 CFA","Mbour, Sénégal",""
"1765215633-84","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-tivaouane-peulh-5624230","150 m2","11 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215635-111","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-pout-diass-3247230","150 m2","5 000 000 CFA","Thies, Sénégal",""
"1765215636-132","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-yoff-hangar-pelerin-5575572","150","75 000 000 CFA","Yoff, Dakar, Sénégal",""
"1765215640-112","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-yenne-niangal-3247283","200","3 000 000 CFA","Toubab Dialao, Sénégal",""
"1765215641-133","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300m-djily-mbaye-5618329","300","195 000 000 CFA","Djily MBaye, Dakar, Sénégal",""
"1765215645-113","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-3247489","150","5 000 000 CFA","Niaga, Sénégal",""
"1765215645-134","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-guillaye-5618611","150 m2","3 000 000 CFA","Thies, Sénégal",""
"1765215648-114","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-sidibougou-3247612","300 m2","1 800 000 CFA","Mbour, Sénégal",""
"1765215649-135","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-deni-biram-nord-5577216","150 m2","3 100 000 CFA","Rufisque, Sénégal",""
"1765215651-115","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-thies-3248058","150","5 000 000 CFA","Thies, Sénégal",""
"1765215653-136","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-parcelle-assainies-17-5588279","150","50 000 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1765215655-116","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-1900-m2-dakar-plateau-3248606","1900","1 500 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1765215657-137","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5619709","150","17 000 000 CFA","Rufisque, Sénégal",""
"1765215659-117","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-guereo-3248909","300 m2","3 750 000 CFA","Saly, Sénégal",""
"1765215661-138","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-247m-almadies-zone-de-recasement-5578710","247","130 000 000 CFA","Almadies, Dakar, Sénégal",""
"1765215662-118","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-175-m2-keur-massar-3-3249082","175 m2","8 500 000 CFA","Ouakam, Dakar, Sénégal",""
"1765215665-139","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-colobane-tanghor-5621343","225 m2","750 000 CFA","Thies, Sénégal",""
"1765215666-119","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3249112","3000 m2","Prix sur demande","Dakar, Sénégal",""
"1765215669-140","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-mbour-malicounda-peage-5582286","300","7 000 000 CFA","Mbour, Sénégal",""
"1765215670-120","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-157-m2-nord-foire-3249152","157","57 000 000 CFA","Yoff, Dakar, Sénégal",""
"1765215673-141","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-600-mbour-malicounda-peage-5582301","600","26 000 000 CFA","Mbour, Sénégal",""
"1765215675-121","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3249623","150","16 000 000 CFA","Rufisque, Sénégal",""
"1765215681-142","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-600m2-a-malicounda-peage-5582311","600","14 000 000 CFA","Mbour, Sénégal",""
"1765215693-122","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-3-3249722","150 m2","10 000 000 CFA","Keur Massar, Sénégal",""
"1765215694-143","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-a-sangualkame-5582525","150","10 000 000 CFA","Rufisque, Sénégal",""
"1765215699-123","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-322-m2-saint-louis-3249757","322","10 000 000 CFA","Saint Louis, Sénégal",""
"1765215700-144","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-201-m-keur-massar-gouye-beu-5621935","201 m2","29 000 000 CFA","Keur Massar, Sénégal",""
"1765215703-124","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-diass-3249760","15 m2","2 000 000 CFA","Ndiass, Sénégal",""
"1765215705-145","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-guediawaye-5622407","170 m2","45 000 000 CFA","Dakar, Sénégal",""
"1765215708-125","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrains-270-m2-saint-louis-3249762","270","6 000 000 CFA","Saint Louis, Sénégal",""
"1765215709-146","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/parcelle-200-m-keur-moussa-5622734","200 m2","3 500 000 CFA","Thies, Sénégal",""
"1765215713-126","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-600-m2-sindia-3250887","600 m2","20 000 000 CFA","Dakar, Sénégal",""
"1765215714-147","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-5622933","150","17 000 000 CFA","Dakar, Sénégal",""
"1765215716-127","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-1400-m2-ngor-virage-3250890","1400 m2","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1765215718-148","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-159-m-malika-plage-5623364","150","17 000 000 CFA","Keur Massar, Sénégal",""
"1765215721-128","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-249-m-mamelles-3251653","249","80 000 000 CFA","Mamelles, Dakar, Sénégal",""
"1765215722-149","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-230-m-malika-plage-vdn3-5623372","230","35 000 000 CFA","Keur Massar, Sénégal",""
"1765215725-129","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-nord-foire-3251657","150","47 000 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1765215728-150","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-diamniadio-pud-5623781","150","12 500 000 CFA","Diamniadio, Sénégal",""
"1765215730-130","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-nord-foire-3251658","160","55 000 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1765215733-151","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-7-lots-sangalkam-5624922","150","4 000 000 CFA","Rufisque, Sénégal",""
"1765215735-131","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-kaolack-3251677","202 m2","4 500 000 CFA","Kaolack, Sénégal",""
"1765215742-152","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-commercial-221-m-en-facade-boa-5584567","221 m2","170 000 000 CFA","Dakar, Sénégal",""
"1765215744-132","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3252101","","8 000 000 CFA","Pikine, Sénégal",""
"1765215749-153","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-niakhirate-5626856","150","8 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1765215752-133","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-pikine-3252120","150","8 000 000 CFA","Pikine, Sénégal",""
"1765215756-154","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-5627250","150","17 000 000 CFA","Dakar, Sénégal",""
"1765215763-134","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-cite-socabek-3252308","300 m2","17 000 000 CFA","Niaga, Sénégal",""
"1765215768-155","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5627983","150","12 500 000 CFA","Rufisque, Sénégal",""
"1765215771-135","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-215m-a-mbour-3252356","215","2 700 000 CFA","Mbour, Sénégal",""
"1765215777-156","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-boute-de-mbeute-5628058","150","5 000 000 CFA","Mbour, Sénégal",""
"1765215780-136","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-niague-3252798","150 m2","9 000 000 CFA","Dakar, Sénégal",""
"1765215783-157","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-poulailler-5628594","150","3 800 CFA","Mbour, Sénégal",""
"1765215784-137","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-diamniadio-3252969","160","7 000 000 CFA","Diamniadio, Sénégal",""
"1765215787-158","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-1000m2-almadie-5586705","1000 m2","750 000 000 CFA","Dakar, Sénégal",""
"1765215788-138","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-1020-m2-almadies-3207068","1020","612 000 000 CFA","Almadies, Dakar, Sénégal",""
"1765215791-159","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588","1","Prix sur demande","Mariste, Dakar, Sénégal",""
"1765215792-139","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-ha-thienaba-3254563","1500000 m2","2 200 000 CFA","Saly, Sénégal",""
"1765215795-160","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-gorom-2-5629937","150 m2","4 000 000 CFA","Rufisque, Sénégal",""
"1765215796-140","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-tivaouane-peul-3254686","300 m2","8 000 000 CFA","Keur Massar, Sénégal",""
"1765215799-161","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-238-m-louga-5630732","238","12 000 000 CFA","Louga, Sénégal",""
"1765215800-141","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3254765","150 m2","10 000 000 CFA","Dakar, Sénégal",""
"1765215803-162","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-555m-almadies-5631600","555","1 250 000 CFA","Almadies, Dakar, Sénégal",""
"1765215805-142","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225m-lene-3255038","225 m2","1 850 000 CFA","Dakar, Sénégal",""
"1765215809-163","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-200m-mamelles-5588890","200","150 000 000 CFA","Mamelles, Dakar, Sénégal",""
"1765215813-164","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-253m-sacre-coeur3-5588906","253","200 000 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1765215814-143","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbao-3255072","150","18 000 000 CFA","Mbao, Dakar, Sénégal",""
"1765215818-144","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3-3255160","150 m2","10 000 000 CFA","Keur Massar, Sénégal",""
"1765215818-165","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-niague-5631999","200","8 000 000 CFA","Rufisque, Sénégal",""
"1765215822-166","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-niaga-5632007","200","8 000 000 CFA","Niaga, Sénégal",""
"1765215826-145","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-almadies-3255527","300 m2","250 000 000 CFA","Ngor, Dakar, Sénégal",""
"1765215828-167","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-nguekhokh-5632215","225 m2","Prix sur demande","Thies, Sénégal",""
"1765215830-146","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-318-m2-almadies-3255851","318 m2","220 000 000 CFA","Almadies, Dakar, Sénégal",""
"1765215834-168","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-tivaouane-peulh-5624230","150 m2","11 000 000 CFA","Dakar, Sénégal",""
"1765215835-147","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vendre-terrain-199-m2-dakar-plateau-3255868","1900 m2","1 700 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1765215840-148","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-sendou-3255984","150 m2","2 500 000 CFA","Rufisque, Sénégal",""
"1765215844-149","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-cite-djily-mbaye-3256039","170 m2","55 000 000 CFA","Yoff, Dakar, Sénégal",""
"1765215853-150","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-sindia-3256589","300","1 700 000 CFA","Mbour, Sénégal",""
"1765215856-151","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-600-m2-sindia-3256647","600","20 000 000 CFA","Mbour, Sénégal",""
"1765215859-152","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-sindia-3256692","225","2 500 000 CFA","Mbour, Sénégal",""
"1765215862-153","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3256730","150 m2","10 000 000 CFA","Keur Massar, Sénégal",""
"1765215865-154","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-3000-m2-colobane-3257171","3000","Prix sur demande","Colobane, Dakar, Sénégal",""
"1765215868-155","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3257273","150","2 500 000 CFA","Rufisque, Sénégal",""
"1765215871-156","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terain-300-m2-3257278","300 m2","1 700 000 CFA","Mbour, Sénégal",""
"1765215873-157","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-mbour-3257288","300 m2","5 300 000 CFA","Mbour, Sénégal",""
"1765215877-158","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-diass-3257385","","3 000 000 CFA","Ouakam, Dakar, Sénégal",""
"1765215881-159","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbour-3257965","150","1 200 000 CFA","Rufisque, Sénégal",""
"1765215884-160","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-carriere-silex-thies-3258383","","Prix sur demande","Thies, Sénégal",""
"1765215888-161","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-170-m-kounoune-3258406","170 m2","14 000 000 CFA","Rufisque, Sénégal",""
"1765215904-162","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-lac-rose-3258438","","Prix sur demande","Dakar, Sénégal",""
"1765215907-163","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-212m-sicap-foire-3258664","212 m2","95 000 000 CFA","Sicap-Liberté, Dakar, Sénégal",""
"1765215911-164","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-almadies-3259182","200 m2","70 000 000 CFA","Biscuiterie, Dakar, Sénégal",""
"1765215914-165","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-a-keur-massar-3259315","150 m2","9 000 000 CFA","Keur Massar, Sénégal",""
"1765215923-166","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300m-a-a-la-cite-des-fonctionnaires-diamniadio-3259331","300 m2","22 000 000 CFA","Keur Massar, Sénégal",""
"1765215927-167","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-fimela-3259817","400 m2","1 000 000 CFA","Fatick, Sénégal",""
"1765215930-168","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-lac-rose-3259838","","Prix sur demande","Rufisque, Sénégal",""
"1765215939-169","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-500-m-sapco-cite-espoir-saly-3290980"
"1765215939-170","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-520-m-almadies-3290753"
"1765215939-171","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-extension-3290597"
"1765215939-172","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-sebikhotane-3289807"
"1765215939-173","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-belvedere-dalifor-3289325"
"1765215939-174","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-diakhaye-3289156"
"1765215939-175","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-389-m-patte-doie-3289048"
"1765215939-176","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-mbour-3288479"
"1765215939-177","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-2729-m2-hann-mariste-3288315"
"1765215939-178","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-300m-a-hangar-3284527"
"1765215939-179","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-aux-almadie-derriere-la-banque-boa-3284481"
"1765215939-180","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-aux-almadie-derriere-philippe-moris-3284394"
"1765215939-181","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-tivaouane-peulh-3284383"
"1765215939-182","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-257m-aux-almadie-derriere-philippe-3284374"
"1765215939-183","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-kirene-3282564"
"1765215939-184","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-sangalkam-3282409"
"1765215939-185","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-malicounda-3282395"
"1765215939-186","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-700-m-almadies-3281745"
"1765215939-187","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-popenguine-ndayan-3281482"
"1765215939-188","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-rufisque-3280687"
"1765215939-189","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-7100-m-mbour-3280590"
"1765215939-190","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-thiaoune-mbambara-3278900"
"1765215939-191","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-keur-moussa-3278777"
"1765215939-192","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-cite-des-magistrats-3278732"
"1765215939-193","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-diass-3278219"
"1765215939-194","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-keur-massar-3277740"
"1765215939-195","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150m-tivaoune-peulh-3229981"
"1765215939-196","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-diass-3276522"
"1765215939-197","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-pikine-3276437"
"1765215939-198","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-ngaparou-3276249"
"1765215939-199","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-diamniadio-3276192"
"1765215939-200","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1125-m-almadies-3275782"
"1765215939-201","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-yenne-niangal-3275108"
"1765215939-202","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-ouakam-cite-mbakiwou-faye-3275080"
"1765215939-203","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3274816"
"1765215939-204","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-500m-malikounda-3274779"
"1765215939-205","https://sn.coinafrique.com/categorie/terrains?page=99","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-1125m-almadies-3274673"
